timestamp,frame_id,laplacian_var,hf_energy,dark_speck_density,local_contrast,haze_veil_index,color_gray_brown_shift,illumination_level,motion_blur_flag
2026-03-16T15:35:16.011Z,38,106.90603,74.034888,0.045092,50.511927,0.155572,0.100897,0.475888,0
2026-03-16T15:35:16.112Z,39,108.827334,71.558116,0.046993,51.419818,0.166079,0.109656,0.424041,0
2026-03-16T15:35:16.212Z,40,108.782797,73.543617,0.041058,51.198548,0.163008,0.109049,0.563784,0
2026-03-16T15:35:16.313Z,41,107.668072,73.074042,0.042591,51.020788,0.166153,0.115417,0.553885,0
2026-03-16T15:35:16.414Z,42,109.912123,74.651096,0.040787,51.965257,0.15623,0.107361,0.452759,0
2026-03-16T15:35:16.514Z,43,110.419502,70.958764,0.04606,52.087173,0.166038,0.116575,0.562937,0
2026-03-16T15:35:16.615Z,44,110.007539,74.419103,0.049148,51.663583,0.167222,0.108922,0.48042,0
2026-03-16T15:35:16.716Z,45,109.277313,72.814985,0.048669,50.884467,0.168591,0.117156,0.469138,0
2026-03-16T15:35:16.817Z,46,108.548587,71.098662,0.042411,51.891856,0.171404,0.113031,0.461835,0
2026-03-16T15:35:16.917Z,47,106.232252,71.744411,0.044562,51.308942,0.168728,0.10598,0.521365,0
2026-03-16T15:35:17.018Z,48,106.036206,73.509801,0.04734,51.041532,0.175884,0.114709,0.460314,0
2026-03-16T15:35:17.119Z,49,107.063828,73.928926,0.048737,51.210521,0.163063,0.110198,0.445114,0
2026-03-16T15:35:17.220Z,50,106.12065,73.945772,0.043767,51.797262,0.162846,0.115391,0.531961,0
2026-03-16T15:35:17.321Z,51,108.187046,72.034503,0.0493,50.307335,0.173731,0.116335,0.450818,0
2026-03-16T15:35:17.421Z,52,109.811368,73.412747,0.051494,51.90927,0.175717,0.11111,0.492832,0
2026-03-16T15:35:17.522Z,53,110.499785,72.550112,0.051897,51.330026,0.16131,0.106952,0.424847,0
2026-03-16T15:35:17.623Z,54,105.790244,71.856857,0.046116,50.578875,0.165606,0.106562,0.559833,0
2026-03-16T15:35:17.724Z,55,105.546235,70.559323,0.044187,50.686494,0.166435,0.119736,0.513329,0
2026-03-16T15:35:17.824Z,56,108.835195,73.916429,0.044121,51.283561,0.165108,0.105896,0.46938,0
2026-03-16T15:35:17.925Z,57,108.296939,71.441962,0.045004,51.20515,0.179919,0.107346,0.427113,0
2026-03-16T15:35:18.026Z,58,106.312982,71.993634,0.050101,51.670168,0.163276,0.10742,0.545084,0
2026-03-16T15:35:18.127Z,59,109.176567,72.763878,0.050892,50.343472,0.174097,0.110397,0.489065,0
2026-03-16T15:35:18.228Z,60,107.234714,72.790263,0.050468,50.268762,0.172597,0.10857,0.538035,0
2026-03-16T15:35:18.328Z,61,106.019873,72.242899,0.052086,50.138325,0.163493,0.108567,0.556078,0
2026-03-16T15:35:18.429Z,62,105.746395,73.772342,0.048846,51.071507,0.179276,0.109775,0.484144,0
2026-03-16T15:35:18.530Z,63,107.364755,71.844772,0.047343,51.008212,0.165472,0.108346,0.453664,0
2026-03-16T15:35:18.631Z,64,106.769871,73.6791,0.050925,51.026242,0.170465,0.117557,0.434308,0
2026-03-16T15:35:18.732Z,65,109.438244,72.32306,0.052816,50.173167,0.17083,0.123089,0.422669,0
2026-03-16T15:35:18.832Z,66,105.06403,71.676987,0.053205,49.665546,0.182653,0.1178,0.469236,0
2026-03-16T15:35:18.933Z,67,105.232837,73.640479,0.051934,51.442677,0.166245,0.12489,0.442814,0
2026-03-16T15:35:19.034Z,68,106.326384,71.480605,0.054486,51.315804,0.168143,0.112795,0.572837,0
2026-03-16T15:35:19.135Z,69,104.874501,72.355994,0.053827,49.98922,0.174211,0.114102,0.453714,0
2026-03-16T15:35:19.235Z,70,107.005456,73.634377,0.04514,49.999705,0.181234,0.121217,0.461429,0
2026-03-16T15:35:19.336Z,71,105.928526,71.244117,0.052863,50.54482,0.165352,0.11985,0.57431,0
2026-03-16T15:35:19.437Z,72,109.299397,72.002256,0.046289,50.514923,0.177446,0.12324,0.545301,0
2026-03-16T15:35:19.538Z,73,104.531387,71.277026,0.053468,50.88559,0.169406,0.127285,0.490465,0
2026-03-16T15:35:19.638Z,74,108.897148,72.703714,0.05364,50.087482,0.170399,0.112313,0.519025,0
2026-03-16T15:35:19.739Z,75,108.923656,72.284222,0.050793,49.794345,0.175719,0.117395,0.568051,0
2026-03-16T15:35:19.840Z,76,105.663136,72.263989,0.052251,49.826107,0.183065,0.116534,0.561902,0
2026-03-16T15:35:19.941Z,77,108.91605,70.343852,0.048199,50.152611,0.173933,0.111481,0.56175,0
2026-03-16T15:35:20.042Z,78,104.930114,70.362872,0.053905,50.979108,0.175718,0.113183,0.53717,0
2026-03-16T15:35:20.142Z,79,108.895399,69.764868,0.053582,49.542742,0.176542,0.130922,0.524989,0
2026-03-16T15:35:20.243Z,80,105.653685,71.812331,0.052444,49.913437,0.170818,0.125149,0.424066,0
2026-03-16T15:35:20.344Z,81,108.012966,73.337903,0.050982,50.869354,0.180033,0.12313,0.46001,0
2026-03-16T15:35:20.445Z,82,107.132992,72.893905,0.054891,50.003411,0.178596,0.130429,0.560031,0
2026-03-16T15:35:20.546Z,83,105.344266,70.143477,0.054038,51.242114,0.173736,0.112796,0.574394,0
2026-03-16T15:35:20.647Z,84,107.541203,71.977352,0.05345,49.336982,0.173016,0.112655,0.574891,0
2026-03-16T15:35:20.747Z,85,108.212108,73.203665,0.054826,51.005862,0.174821,0.130142,0.434253,0
2026-03-16T15:35:20.848Z,86,108.200853,70.223757,0.054966,51.116249,0.179822,0.123828,0.453388,0
2026-03-16T15:35:20.949Z,87,108.594035,72.435223,0.048269,49.368357,0.17871,0.126102,0.524091,0
2026-03-16T15:35:21.050Z,88,105.092787,69.535641,0.050665,49.462481,0.176618,0.12972,0.456124,0
2026-03-16T15:35:21.150Z,89,105.130789,69.362701,0.050465,50.176201,0.17037,0.118511,0.54709,0
2026-03-16T15:35:21.251Z,90,108.059127,70.613729,0.053129,50.697782,0.184762,0.122481,0.557758,0
2026-03-16T15:35:21.352Z,91,105.754767,70.466965,0.051861,50.696412,0.178292,0.118075,0.421932,0
2026-03-16T15:35:21.452Z,92,107.703074,69.977257,0.049098,50.015518,0.174394,0.121278,0.457249,0
2026-03-16T15:35:21.553Z,93,105.946016,71.815733,0.054767,50.172737,0.17827,0.131812,0.510873,0
2026-03-16T15:35:21.654Z,94,106.294757,71.080051,0.049863,51.024691,0.181913,0.117502,0.439768,0
2026-03-16T15:35:21.755Z,95,106.537356,70.561974,0.052271,50.906845,0.170864,0.128821,0.506201,0
2026-03-16T15:35:21.855Z,96,104.001295,72.098541,0.052684,49.795495,0.186588,0.133185,0.475022,0
2026-03-16T15:35:21.956Z,97,108.246607,69.365208,0.055212,49.571428,0.170216,0.131912,0.498668,0
2026-03-16T15:35:22.057Z,98,107.054071,70.154447,0.050446,49.572487,0.172032,0.126666,0.57681,0
2026-03-16T15:35:22.158Z,99,106.081526,72.629516,0.055448,50.615991,0.184543,0.113925,0.497688,0
2026-03-16T15:35:22.259Z,100,108.386965,71.232913,0.05001,50.801865,0.186805,0.119553,0.463554,0
2026-03-16T15:35:22.359Z,101,108.394947,70.655707,0.048545,49.931914,0.186876,0.116433,0.493901,0
2026-03-16T15:35:22.460Z,102,104.573171,70.323477,0.048794,50.650448,0.185638,0.120041,0.420142,0
2026-03-16T15:35:22.561Z,103,105.333881,71.465205,0.055745,50.041172,0.172933,0.114817,0.50368,0
2026-03-16T15:35:22.662Z,104,104.300969,69.451658,0.050518,50.865313,0.170707,0.131267,0.484474,0
2026-03-16T15:35:22.762Z,105,106.839401,71.493065,0.051391,49.675633,0.179466,0.119146,0.506461,0
2026-03-16T15:35:22.863Z,106,105.171938,72.685978,0.051525,50.988629,0.188873,0.131962,0.471135,0
2026-03-16T15:35:22.964Z,107,103.957455,72.045188,0.05136,51.158793,0.173496,0.128352,0.570354,0
2026-03-16T15:35:23.065Z,108,103.90137,70.625763,0.055305,49.755446,0.182013,0.116084,0.500118,0
2026-03-16T15:35:23.166Z,109,107.610009,71.081571,0.05193,50.822092,0.181997,0.129995,0.46215,0
2026-03-16T15:35:23.266Z,110,106.19502,71.84339,0.056342,49.674227,0.178394,0.114577,0.543971,0
2026-03-16T15:35:23.367Z,111,105.133345,72.837628,0.054591,50.894876,0.183199,0.124239,0.535563,0
2026-03-16T15:35:23.468Z,112,107.151929,70.895166,0.052813,49.926381,0.172885,0.129013,0.55221,0
2026-03-16T15:35:23.569Z,113,105.449274,70.579302,0.053501,50.151997,0.175267,0.131571,0.448926,0
2026-03-16T15:35:23.670Z,114,105.482677,73.053348,0.056082,49.648786,0.184766,0.128369,0.504442,0
2026-03-16T15:35:23.770Z,115,108.531747,72.551669,0.050164,49.606717,0.177858,0.12685,0.511686,0
2026-03-16T15:35:23.871Z,116,107.941245,70.477694,0.049863,49.931775,0.18504,0.120296,0.432303,0
2026-03-16T15:35:23.972Z,117,107.531088,70.136308,0.055722,49.476995,0.184724,0.131154,0.480966,0
2026-03-16T15:35:24.073Z,118,105.226403,70.356749,0.048941,51.140265,0.180503,0.131562,0.527043,0
2026-03-16T15:35:24.173Z,119,104.766497,71.036981,0.054651,49.652751,0.184439,0.12376,0.483375,0
2026-03-16T15:35:24.274Z,120,104.804357,71.548759,0.055532,49.512719,0.171621,0.130683,0.511452,0
2026-03-16T15:35:24.375Z,121,107.688027,71.272827,0.055274,49.485501,0.183061,0.122665,0.503746,0
2026-03-16T15:35:24.476Z,122,106.94075,72.767265,0.050505,50.969742,0.181335,0.11961,0.522429,0
2026-03-16T15:35:24.576Z,123,106.453407,70.534253,0.053366,50.284357,0.178577,0.116923,0.422856,0
2026-03-16T15:35:24.677Z,124,103.982365,71.466733,0.048779,50.959375,0.170735,0.115248,0.54374,0
2026-03-16T15:35:24.778Z,125,108.070534,71.011414,0.049931,49.483662,0.173759,0.114327,0.441052,0
2026-03-16T15:35:24.879Z,126,108.796565,72.430749,0.050171,50.809632,0.187528,0.130876,0.478348,0
2026-03-16T15:35:24.979Z,127,105.068437,69.846898,0.054784,51.274493,0.187576,0.121762,0.465273,0
2026-03-16T15:35:25.080Z,128,107.400171,71.880759,0.04761,50.473394,0.18166,0.114241,0.546307,0
2026-03-16T15:35:25.181Z,129,107.629748,71.852252,0.047647,51.11028,0.177922,0.129371,0.540771,0
2026-03-16T15:35:25.282Z,130,108.800317,73.222216,0.051955,49.46647,0.179757,0.119699,0.506234,0
2026-03-16T15:35:25.383Z,131,104.692692,70.681447,0.050687,49.822279,0.171387,0.121423,0.499675,0
2026-03-16T15:35:25.483Z,132,107.658845,70.550631,0.048503,49.972482,0.180133,0.123168,0.437251,0
2026-03-16T15:35:25.584Z,133,107.628573,72.378519,0.048057,51.254089,0.171757,0.111238,0.51642,0
2026-03-16T15:35:25.685Z,134,108.731981,70.355494,0.053985,49.47548,0.185147,0.127464,0.518837,0
2026-03-16T15:35:25.786Z,135,104.475302,72.318673,0.047045,51.392127,0.183936,0.119007,0.554722,0
2026-03-16T15:35:25.887Z,136,106.693312,70.502853,0.050971,51.170413,0.181751,0.111541,0.421701,0
2026-03-16T15:35:25.987Z,137,107.85733,69.821238,0.054839,50.14115,0.165654,0.11715,0.421795,0
2026-03-16T15:35:26.088Z,138,106.604679,69.785204,0.050135,51.29306,0.166621,0.115862,0.538857,0
2026-03-16T15:35:26.189Z,139,108.577893,71.862697,0.050114,49.909919,0.178564,0.121743,0.504705,0
2026-03-16T15:35:26.290Z,140,107.103214,71.071304,0.049019,49.600526,0.182585,0.116996,0.539522,0
2026-03-16T15:35:26.391Z,141,108.893397,71.154754,0.05099,50.898088,0.171871,0.12463,0.434126,0
2026-03-16T15:35:26.491Z,142,104.670188,71.937061,0.046271,51.238394,0.178643,0.116345,0.477949,0
2026-03-16T15:35:26.592Z,143,108.073852,72.211496,0.045941,50.760914,0.172042,0.114942,0.445639,0
2026-03-16T15:35:26.693Z,144,105.068651,71.354172,0.04509,51.099265,0.169433,0.128363,0.445273,0
2026-03-16T15:35:26.793Z,145,108.984884,72.712467,0.044497,50.558203,0.169569,0.122624,0.517813,0
2026-03-16T15:35:26.894Z,146,108.705181,72.222705,0.048528,51.305348,0.173081,0.12228,0.453164,0
2026-03-16T15:35:26.995Z,147,107.11999,70.425175,0.048437,49.950658,0.166566,0.114612,0.47521,0
2026-03-16T15:35:27.096Z,148,105.090944,73.145423,0.047877,49.992839,0.174245,0.124309,0.517099,0
2026-03-16T15:35:27.196Z,149,105.960787,70.832085,0.04888,51.169079,0.179284,0.127119,0.476691,0
2026-03-16T15:35:27.297Z,150,106.612714,71.438386,0.047859,51.601255,0.161483,0.119019,0.502065,0
2026-03-16T15:35:27.398Z,151,109.883658,73.287643,0.050555,51.633758,0.166975,0.118128,0.486519,0
2026-03-16T15:35:27.498Z,152,108.195474,70.549545,0.050028,50.318198,0.178959,0.112445,0.498218,0
2026-03-16T15:35:27.599Z,153,106.668183,71.237899,0.043699,51.590555,0.163601,0.107373,0.445265,0
2026-03-16T15:35:27.700Z,154,107.433199,70.520642,0.045048,51.289346,0.17274,0.117328,0.548241,0
2026-03-16T15:35:27.801Z,155,107.006765,74.265097,0.05101,50.622519,0.163524,0.107134,0.463151,0
2026-03-16T15:35:27.902Z,156,105.675897,72.992174,0.045375,51.765143,0.16984,0.107926,0.553945,0
2026-03-16T15:35:28.002Z,157,109.191873,70.825031,0.046356,51.391884,0.162212,0.116095,0.462597,0
2026-03-16T15:35:28.102Z,158,107.226106,72.418129,0.042882,50.809201,0.173978,0.109843,0.422771,0
2026-03-16T15:35:28.203Z,159,107.064859,72.697829,0.044481,51.828038,0.157999,0.106925,0.512806,0
2026-03-16T15:35:28.303Z,160,106.082488,74.081219,0.048861,51.773187,0.17553,0.105924,0.522036,0
2026-03-16T15:35:28.404Z,161,107.593384,73.802833,0.048458,50.71698,0.160357,0.109958,0.481861,0
2026-03-16T15:35:28.504Z,162,106.965195,73.217575,0.048957,50.632668,0.163714,0.106133,0.50553,0
2026-03-16T15:35:28.604Z,163,107.101282,74.148709,0.04482,51.453463,0.166276,0.115716,0.458506,0
2026-03-16T15:35:28.705Z,164,106.531914,73.244999,0.048541,50.486455,0.158285,0.109695,0.422749,0
2026-03-16T15:35:28.805Z,165,107.479043,71.245779,0.049045,51.780324,0.171925,0.117259,0.49381,0
2026-03-16T15:35:28.906Z,166,110.846271,74.527603,0.046605,51.926775,0.160418,0.103963,0.48771,0
2026-03-16T15:35:29.007Z,167,110.320515,73.81336,0.043365,51.366339,0.172348,0.10529,0.574433,0
2026-03-16T15:35:29.108Z,168,110.467553,71.80042,0.049702,51.027745,0.153316,0.115786,0.474311,0
2026-03-16T15:35:29.208Z,169,109.229164,71.378087,0.040151,50.316772,0.160544,0.104037,0.550818,0
2026-03-16T15:35:29.309Z,170,109.277215,72.100254,0.040173,50.310384,0.157692,0.112341,0.55079,0
2026-03-16T15:35:29.410Z,171,109.301973,73.408176,0.044304,51.783716,0.165284,0.110543,0.420283,0
2026-03-16T15:35:29.510Z,172,107.909221,74.362193,0.040608,51.22572,0.170273,0.104455,0.451155,0
2026-03-16T15:35:29.610Z,173,108.025202,71.553197,0.041525,51.259636,0.155542,0.099822,0.502389,0
2026-03-16T15:35:29.711Z,174,109.187684,74.966038,0.040761,51.768844,0.153394,0.117488,0.462852,0
2026-03-16T15:35:29.811Z,175,110.000815,74.454639,0.045218,52.292637,0.157457,0.104552,0.502306,0
2026-03-16T15:35:29.912Z,176,108.742333,71.803406,0.039136,51.4304,0.156007,0.114852,0.463995,0
2026-03-16T15:35:30.013Z,177,108.877303,73.58724,0.042695,51.436353,0.163521,0.097318,0.483071,0
2026-03-16T15:35:30.113Z,178,112.084517,74.082906,0.047217,51.540365,0.160198,0.1058,0.51996,0
2026-03-16T15:35:30.214Z,179,110.551752,74.484767,0.040818,50.704517,0.159803,0.100963,0.530759,0
2026-03-16T15:35:30.315Z,180,109.136839,74.663235,0.044344,51.707521,0.165491,0.108278,0.520768,0
2026-03-16T15:35:30.415Z,181,110.246077,73.994531,0.040958,52.277437,0.159899,0.096048,0.497998,0
2026-03-16T15:35:30.516Z,182,108.076816,75.617397,0.042361,51.149375,0.157148,0.10266,0.48293,0
2026-03-16T15:35:30.617Z,183,107.931878,73.271559,0.040796,52.477167,0.152112,0.112196,0.46973,0
2026-03-16T15:35:30.718Z,184,112.752157,72.495203,0.04657,51.969406,0.162552,0.112678,0.553309,0
2026-03-16T15:35:30.818Z,185,112.646874,72.765741,0.039192,51.177716,0.1574,0.110885,0.504239,0
2026-03-16T15:35:30.919Z,186,108.958435,74.893117,0.041571,51.1748,0.159292,0.09688,0.475747,0
2026-03-16T15:35:31.020Z,187,112.529216,74.095251,0.042217,51.749596,0.144823,0.110068,0.474832,0
2026-03-16T15:35:31.121Z,188,108.80085,75.891328,0.044476,51.054817,0.156114,0.101314,0.493555,0
2026-03-16T15:35:31.221Z,189,112.810745,73.718168,0.041277,51.298075,0.154004,0.093437,0.437167,0
2026-03-16T15:35:31.322Z,190,108.73667,72.344573,0.036027,51.185903,0.147002,0.108745,0.542044,0
2026-03-16T15:35:31.423Z,191,113.115745,75.02196,0.04146,51.889935,0.157037,0.110295,0.53122,0
2026-03-16T15:35:31.523Z,192,112.71499,75.512737,0.04124,51.933133,0.158886,0.108202,0.553361,0
2026-03-16T15:35:31.623Z,193,112.769432,73.355147,0.041368,52.042296,0.149936,0.094456,0.472762,0
2026-03-16T15:35:31.724Z,194,112.182089,75.271703,0.038245,52.728914,0.146828,0.102202,0.430389,0
2026-03-16T15:35:31.824Z,195,110.680343,76.038135,0.040432,52.861903,0.140265,0.099875,0.456834,0
2026-03-16T15:35:31.924Z,196,112.485209,76.095241,0.037629,52.05368,0.156012,0.090881,0.435093,0
2026-03-16T15:35:32.024Z,197,110.393013,76.349818,0.041649,52.206774,0.138419,0.097921,0.513145,0
2026-03-16T15:35:32.125Z,198,109.953879,75.723564,0.036942,52.963904,0.143039,0.089819,0.482833,0
2026-03-16T15:35:32.225Z,199,109.880943,72.966553,0.035963,51.760512,0.144641,0.095044,0.436869,0
2026-03-16T15:35:32.326Z,200,111.719655,74.100457,0.035912,51.897926,0.139626,0.094203,0.504005,0
2026-03-16T15:35:32.426Z,201,110.621396,74.936965,0.035383,52.313693,0.140681,0.096857,0.550039,0
2026-03-16T15:35:32.527Z,202,112.744816,75.851052,0.038995,52.968551,0.138318,0.087781,0.489347,0
2026-03-16T15:35:32.628Z,203,114.343275,76.470787,0.035115,52.403515,0.142558,0.102917,0.503835,0
2026-03-16T15:35:32.729Z,204,113.458,75.357939,0.038089,52.395053,0.136785,0.086874,0.517882,0
2026-03-16T15:35:32.829Z,205,110.950205,76.021966,0.038057,51.479753,0.136871,0.095189,0.540834,0
2026-03-16T15:35:32.930Z,206,114.876688,75.204581,0.033302,52.535411,0.134593,0.095137,0.554471,0
2026-03-16T15:35:33.031Z,207,112.178689,74.213947,0.036699,52.55228,0.139867,0.095785,0.557978,0
2026-03-16T15:35:33.131Z,208,114.771259,74.288501,0.033804,52.100132,0.150473,0.091783,0.448844,0
2026-03-16T15:35:33.232Z,209,114.32883,76.508787,0.037407,51.699054,0.141954,0.098925,0.545666,0
2026-03-16T15:35:33.333Z,210,110.66786,74.179912,0.038921,52.578357,0.135856,0.097186,0.461643,0
2026-03-16T15:35:33.433Z,211,111.978158,77.50416,0.035579,53.259495,0.139996,0.091075,0.495225,0
2026-03-16T15:35:33.534Z,212,115.0949,74.922211,0.034338,53.561683,0.146794,0.094455,0.465374,0
2026-03-16T15:35:33.635Z,213,113.385942,77.569185,0.031016,52.175314,0.129317,0.088971,0.433325,0
2026-03-16T15:35:33.735Z,214,114.511585,74.152532,0.035169,52.158274,0.139815,0.093752,0.560028,0
2026-03-16T15:35:33.836Z,215,114.126869,76.162713,0.030441,52.634587,0.134216,0.092823,0.456129,0
2026-03-16T15:35:33.937Z,216,112.800932,74.158368,0.034946,53.566856,0.130936,0.095481,0.431336,0
2026-03-16T15:35:34.038Z,217,113.434675,77.816316,0.037262,51.993667,0.14263,0.087061,0.447914,0
2026-03-16T15:35:34.139Z,218,113.350203,75.155729,0.031484,53.217013,0.138553,0.084757,0.48178,0
2026-03-16T15:35:34.239Z,219,113.407739,76.829777,0.036331,52.713243,0.137656,0.096529,0.474881,0
2026-03-16T15:35:34.340Z,220,114.0368,77.58532,0.038044,53.237633,0.142367,0.090616,0.440995,0
2026-03-16T15:35:34.441Z,221,113.278136,78.033255,0.037162,53.842356,0.142357,0.089857,0.499643,0
2026-03-16T15:35:34.541Z,222,114.056151,75.740501,0.036031,53.859044,0.123504,0.092555,0.490739,0
2026-03-16T15:35:34.642Z,223,114.457034,76.823136,0.034775,52.414476,0.125221,0.078551,0.534062,0
2026-03-16T15:35:34.743Z,224,116.058299,77.814351,0.034983,52.8077,0.128558,0.08704,0.523609,0
2026-03-16T15:35:34.844Z,225,115.934034,74.969934,0.033358,52.819059,0.12669,0.082738,0.467452,0
2026-03-16T15:35:34.944Z,226,116.573086,78.493105,0.031084,53.446483,0.126227,0.092703,0.511521,0
2026-03-16T15:35:35.045Z,227,113.549395,78.602977,0.031932,53.847071,0.131854,0.074055,0.513093,0
2026-03-16T15:35:35.145Z,228,115.978134,76.154024,0.035868,53.743467,0.122763,0.085425,0.420587,0
2026-03-16T15:35:35.246Z,229,115.158017,78.236963,0.034064,53.091605,0.118785,0.079534,0.441313,0
2026-03-16T15:35:35.346Z,230,112.682015,75.842307,0.033763,52.533516,0.125102,0.075809,0.555072,0
2026-03-16T15:35:35.447Z,231,116.508824,77.052645,0.027813,52.456285,0.126744,0.082596,0.579,0
2026-03-16T15:35:35.547Z,232,113.304658,75.167483,0.034062,53.014834,0.120723,0.07386,0.460883,0
2026-03-16T15:35:35.648Z,233,115.766104,77.631339,0.025743,53.211367,0.117436,0.082388,0.462464,0
2026-03-16T15:35:35.749Z,234,113.739477,79.048876,0.030109,53.056468,0.131457,0.088805,0.569893,0
2026-03-16T15:35:35.849Z,235,113.818121,78.45518,0.033295,54.024681,0.128171,0.079626,0.486016,0
2026-03-16T15:35:35.950Z,236,117.075335,77.578025,0.028329,52.722494,0.123576,0.085399,0.459541,0
2026-03-16T15:35:36.050Z,237,116.667845,78.246834,0.024931,52.749167,0.116914,0.073505,0.507933,0
2026-03-16T15:35:36.151Z,238,118.018113,78.583691,0.027923,53.094664,0.131986,0.071982,0.504446,0
2026-03-16T15:35:36.252Z,239,118.477837,77.884158,0.032996,54.418242,0.125291,0.071027,0.577335,0
2026-03-16T15:35:36.352Z,240,115.761342,77.101651,0.032434,53.931409,0.124997,0.071153,0.462787,0
2026-03-16T15:35:36.453Z,241,116.241003,76.594151,0.033169,54.266408,0.125053,0.087079,0.447352,0
2026-03-16T15:35:36.553Z,242,114.92883,78.855586,0.02961,53.95739,0.119606,0.069524,0.501499,0
2026-03-16T15:35:36.654Z,243,114.471817,78.717412,0.02927,52.925654,0.110849,0.081945,0.552346,0
2026-03-16T15:35:36.755Z,244,116.863154,76.936963,0.023407,54.044916,0.117916,0.081032,0.477904,0
2026-03-16T15:35:36.856Z,245,115.979837,78.170137,0.029709,54.565839,0.114674,0.07923,0.432145,0
2026-03-16T15:35:36.956Z,246,116.462258,77.424086,0.032109,53.764252,0.127622,0.077683,0.451375,0
